review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
alreview_20260715_081,Rainbow Omega Eastaboga,rainbow omega eastaboga,exclude,F,institution,Talladega,Eastaboga,36260,"Blueberries; nursery plants",Nonprofit vocational program,https://rainbowomega.org/,https://rainbowomega.org/ | https://calhounjournal.com/rainbow-omega-to-host-blueberry-hill-event-in-eastaboga-june-13/,2026-07-15,"Current Rainbow Omega materials identify the organization as a nonprofit providing residential, vocational, and community services; the 2026 blueberry event is a program on its campus, not an independent farm business.",Exclude the institutional nonprofit under the independent-producer boundary; preserve the source observation.,,confirmed_nonfarm,alreview_20260715_076
alreview_20260716_080,Camp Creek Canning,camp creek canning,exclude,B,processor,Covington,Red Level,36474,Jams; jellies; salsa; preserves,Cottage-food processor,,https://www.sweetgrownalabama.org/sga-members/1947,2026-07-16,The current member profile describes preserved-food products only and provides no crop or livestock production claim.,Affirmative farm-operation boundary decision; the source observation remains in private evidence storage.,,confirmed_nonfarm,alreview_20260715_067
alreview_20260716_081,Canning with Cox Crew,canning with cox crew,exclude,B,processor,Covington,Red Level,36474,Baked goods; jams; jellies,Cottage-food processor,,https://priesters.com/product/sweet-grown-alabama-gift-box,2026-07-16,Current product evidence identifies the named operator as a prepared-food supplier; no independent crop or livestock operation is established.,Affirmative farm-operation boundary decision; the source observation remains in private evidence storage.,,confirmed_nonfarm,alreview_20260715_068
alreview_20260716_082,Rainbow Omega Eastaboga,rainbow omega eastaboga,exclude,B,institution,Talladega,Eastaboga,36260,Blueberries; blackberries; container plants,Nonprofit vocational and residential program,,https://www.sweetgrownalabama.org/sga-members/1199,2026-07-16,Current member and organization evidence identifies Rainbow Omega as a faith-based nonprofit providing residential and vocational services; its growing program and garden center are not an independent farm entity under the FarmFinder boundary.,Affirmative standalone independent-producer boundary decision; the source observation remains in private evidence storage.,,confirmed_nonfarm,alreview_20260715_081
alreview_20260716_083,Easterling's Big Peach,easterlings big peach,retain,E,producer_requires_type_review,Chilton,Clanton,35046,U-pick crops; agritourism,U-pick; agritourism,,https://www.loc8nearme.com/alabama/clanton/headleys-big-peach/6601415/,2026-07-16,Current directory evidence reports a temporarily closed location at 2675 Lay Dam Road while the retained PickYourOwn observation lists 3987 County Road 85 with the same phone; identity and operating status remain unresolved.,Retained in QA; conflicting location/status evidence does not authorize exclusion.,,,alreview_20260715_070
alreview_20260716_084,Deloney Farms,deloney farms,retain,E,producer_requires_type_review,Dale,Ozark,36360,Strawberries; U-pick,U-pick; agritourism,,https://www.pickyourown.org/ALmontg.htm,2026-07-16,The Ozark U-pick listing and a separate 2025 Alabama business/address record do not establish identity continuity; keep the named candidate pending farm-owned confirmation.,Retained in QA; same-name conflict does not authorize exclusion or merge.,,,alreview_20260715_069
alreview_20260716_085,Bertie K. Burton,bertie k burton,retain,E,producer_requires_type_review,DeKalb,Henegar,35978,Blueberries,U-pick; agritourism,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-16,"The current North Alabama directory page preserves the named producer, address, and phone, but no farm-owned confirmation was found.","Retained in QA for direct corroboration; absence is not an exclusion.",,,alreview_20260715_065
alreview_20260716_086,Gilbert Strawberry Farm,gilbert strawberry farm,retain,D,producer_requires_type_review,DeKalb,Henagar,35978,Strawberries,U-pick; agritourism,,https://pickyourown.org/strawberry-farms/ALhuntsv-strawberries.php,2026-07-16,"The current 2026 strawberry page repeats the named farm, address, phone, and U-pick activity, but remains directory evidence without a farm-owned source.","Retained in QA for independent corroboration; do not merge with Bertie K. Burton.",,,alreview_20260715_074
alreview_20260716_087,Vic & Tillie Hummer,vic and tillie hummer,retain,D,producer_requires_type_review,Houston,Cottonwood,36320,Pecans,U-pick; agritourism,,https://pickyourown.farm/farms/vernon-fl/nuts/,2026-07-16,"The current directory result repeats the named Cottonwood pecan operation and phone, but no farm-owned confirmation was found.","Retained in QA for direct corroboration; absence is not an exclusion.",,,alreview_20260715_078
alreview_20260716_088,Lone Oak,lone oak,retain,E,producer_requires_type_review,Jackson,Pisgah,35765,"Blackberries; muscadines; scuppernongs",U-pick; agritourism,,https://www.alabamalandcan.org/state-resources/Food-Hubs-and-Farmers-Markets/102/,2026-07-16,Current Alabama food-resource results identify a different Lone Oak Farm in Notasulga/Macon County and do not corroborate the Jackson County listing.,Retained in QA as county-distinct pending direct confirmation; do not merge with the Macon County operation.,,,alreview_20260715_080
alreview_20260716_089,Fresh Off The Farm,fresh off the farm,retain,D,producer_requires_type_review,Mobile,Theodore,36582,U-pick vegetables; melons,U-pick; agritourism,,https://www.pickyourown.org/ALmobile.htm,2026-07-16,"The current crawl repeats the Theodore address, phone, products, and reservation-based U-pick details; evidence remains directory/legacy rather than farm-owned.","Retained in QA for direct corroboration; absence is not an exclusion.",,,alreview_20260715_071
alreview_20260716_090,George R. Carlton,george r carlton,retain,D,producer_requires_type_review,Tallapoosa,Alexander City,35010,Blueberries,U-pick; agritourism,,https://farm.ewg.org/persondetail.php?custnumber=A04770194,2026-07-16,Current agricultural-record evidence supports the named Tallapoosa identity but does not establish current blueberry sales or U-pick operation.,Retained in QA for direct operational corroboration; absence is not an exclusion.,,,alreview_20260715_073
