entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes,operation_status_2026,operation_evidence_basis,operation_evidence_url,operation_evidence_date,farm_scope_status,operation_identity_status,countable_operation_2026
LA-4653FC9358,B J And Associates,b j and associates,farm,unique_source_name_reviewed,LA,Calcasieu,Sulphur,70663,150 LONNIE SMITH ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(337) 540-2435,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_b26360f02fd80febcb8a,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-2F9E32AD44,B&M Honey Company,b and m honey,farm,unique_source_name_reviewed,LA,Calcasieu,Vinton,70668,"2960 EDGERLY DEQUINCY ROAD, VINTON, LA 70668",public_business_address_reviewed_for_future_reduced_precision,,,Registered apiary or beekeeping operation; public sales require separate verification,Registered apiary business,(337) 476-4272,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_2118c8257f196753689e,LDAF June 2026 registered apiary businesses,https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Farm, ranch, honey business, bee company, or apiary name on the June 29, 2026 LDAF beekeeper register",https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-3661D9FC53,B's Blooms And Blossoms,bs blooms and blossoms,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70607,2215 S LAKE MICHELE CIR,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(337) 940-3139,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_a4105764dc9d22fbf086,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-C08F082D44,Bee Enterprise Express Co. LLC,bee enterprise express,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70607,"625 ESPLANADE ST., LAKE CHARLES, LA 70607",public_business_address_reviewed_for_future_reduced_precision,,,Registered apiary or beekeeping operation; public sales require separate verification,Registered apiary business,(337) 802-3523,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_ba84d3beccc956afb858,LDAF June 2026 registered apiary businesses,https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Farm, ranch, honey business, bee company, or apiary name on the June 29, 2026 LDAF beekeeper register",https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-7619A01EE7,"Black Lake Marsh, Inc.",black lake marsh,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70605,4327 MANCHESTER ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(318) 478-3151,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_48ad88a106b2f937b168,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-093EA554E6,Cooper Hill Farm,cooper hill farm,farm,unique_source_name_reviewed,LA,Calcasieu,Dequincy,70633,1412 COOPER ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_68c8687f9741671c3f0e,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-A483C22D8E,Denison Farms LLC,denison farms,farm,unique_source_name_reviewed,LA,Calcasieu,Iowa,,"Iowa, LA",public_business_address_reviewed_for_future_reduced_precision,,,Louisiana crawfish,Crawfish farmer or fisherman supplier,337-526-9224,rhdme@aol.com,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_298a54fb85e9995e32ad,Louisiana Crawfish Promotion and Research Board — suppliers,https://crawfish.org/user-profile/denison-farms-llc,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named farmer or fisherman supplier profile on the live Louisiana Crawfish Board directory retrieved in 2026,https://crawfish.org/user-profile/denison-farms-llc,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-CE0B2A2CE5,Elizabeth,elizabeth,farm,unique_source_name_reviewed,LA,Calcasieu,Longville,70652,206 CONNER ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(713) 557-4768,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_05f8154af0faac8c2e6c,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-F21B6805BD,Fresh Pickins,fresh pickins,farm,unique_source_name_reviewed,LA,Calcasieu,Iowa,70647,23077 HWY 383,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(318) 582-3228,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_abc741b3335d1b219456,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-A91FDC0ED5,Global Crane & Rigging,global crane and rigging,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70611,5555 N PERKINS FERRY RD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(225) 772-8082,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_8ff52e2c56f3066384d6,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-69DEC86C36,Grateful Thrifter,grateful thrifter,farm,unique_source_name_reviewed,LA,Calcasieu,Westlake,70669,809 MULBERRY STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 436-7389,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_9bbf72987325575d462e,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-E8EE3C91AA,Grounded In Nature LLC,grounded in nature,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70605,115 WEST OAK LANE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 842-4841,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_c242241760176134f762,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-710F772302,Gulf Coast Nursery Supply,gulf coast nursery supply,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70605,4327 MANCHESTER RD.,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(337) 478-5131,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_3625990915efe31bd8e4,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-D19AF6AEEB,Holmwood Honey,holmwood honey,farm,unique_source_name_reviewed,LA,Calcasieu,Iowa,70647,"5844 SOHIO ROAD, IOWA, LA 70647",public_business_address_reviewed_for_future_reduced_precision,,,Registered apiary or beekeeping operation; public sales require separate verification,Registered apiary business,(337) 515-5880,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_8b9ddd1c98b312172dfa,LDAF June 2026 registered apiary businesses,https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Farm, ranch, honey business, bee company, or apiary name on the June 29, 2026 LDAF beekeeper register",https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-E65E062DF2,Jang's Flowers And Plants,jangs flowers and plants,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70607,924 LABLEU RD.,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,WHIPHATCHAYA WESLEY (337) 802-9720,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_5c78da831f6adec515d0,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-AC0588F656,Kk's Plants And Seeds,kks plants and seeds,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70611,1766 N GABRIEL SQ,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(337) 540-5564,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_26b70f8247e8f16b0f6a,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-83E3DC5C7D,Mcneese State University,mcneese state university,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70607,2800 MCNEESE FARM ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(225) 266-1821,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_15ae044979bd37c593ff,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-C05DF98FFF,River Farm LLC,river farm,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70611,1413 MUSSER ROAD,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 794-3682,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_004cae03d6b1baa2f8c7,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-55FDACCBC5,Soil Culture Soil Kulcha,soil culture soil kulcha,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,,,public_business_address_reviewed_for_future_reduced_precision,30.21309,-93.2044,Seasonal produce,Produce,(337) 540-7117,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_a1c4b52c34e5b1d17b07,FarmFinder current canonical baseline — identity anchor only,,E,2026-07-16,FF-0079,canonical_baseline_only,research_or_qa_queue,single grade-E discovery listing needs corroboration; canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-00A600CFFB,"Speer Mowing, LLC",speer mowing,farm,unique_source_name_reviewed,LA,Calcasieu,Sulphus,70663,"750 E HOUSTON RIVER ROAD,",public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 379-0089,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_b091349be73100e04391,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-0D1C32EE1A,Stream Wetland Services LLC Dean Roberts,stream wetland services llc dean roberts,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70602,2417 SHELL BEACH DRIVE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(318) 433-1057,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_986e42c9ed4fbb92f715,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-FBEF33283C,Suggah Shack Farm,suggah shack farm,farm,unique_source_name_reviewed,LA,Calcasieu,Iowa,,,public_business_address_reviewed_for_future_reduced_precision,30.23687,-93.01376,"Seasonal produce, pasture-raised eggs, self-care products",Mixed,(337) 588-4102,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_843c3a5f358e7253236f,FarmFinder current canonical baseline — identity anchor only,,E,2026-07-16,FF-0078,canonical_baseline_only,research_or_qa_queue,single grade-E discovery listing needs corroboration; canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-7BEC066365,Sunshine Acres,sunshine acres,farm,unique_source_name_reviewed,LA,Calcasieu,Lake Charles,70601,4339 LAKE STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 474-1488,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_95528bfb5dfd4df02e03,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-F5ED3038F4,Hearn Island Honey,hearn island honey,farm,unique_source_name_reviewed,LA,Caldwell,Columbia,71418,"143 DOGWOOD DRIVE, COLUMBIA, LA 71418",public_business_address_reviewed_for_future_reduced_precision,,,Registered apiary or beekeeping operation; public sales require separate verification,Registered apiary business,,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_92e9d883ced128ac5b5c,LDAF June 2026 registered apiary businesses,https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Farm, ranch, honey business, bee company, or apiary name on the June 29, 2026 LDAF beekeeper register",https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-2E9CE4CAA5,Louisiana Herbs LLC,louisiana herbs,farm,unique_source_name_reviewed,LA,Caldwell,Columbia,71418,276 BRESTON LANE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,WILLIAM B YOUNGBLOOD (318) 450-2100,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_b624568e40c32c54aca6,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-8C33E1ACBE,4G Cattle Company,4g cattle,farm,unique_source_name_reviewed,LA,Cameron,Creole,,,public_business_address_reviewed_for_future_reduced_precision,29.79611,-93.11139,Beef,Meat,(337) 249-6276,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_a452cb61590813fc6266,FarmFinder current canonical baseline — identity anchor only,,E,2026-07-16,FF-0166,canonical_baseline_only,research_or_qa_queue,single grade-E discovery listing needs corroboration; canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-1F3298C67F,Cripple Creek Nursery LLC,cripple creek nursery,farm,unique_source_name_reviewed,LA,Cameron,Lake Charles,70607,159 CRIPPLE CREEK RD.,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(337) 794-1922,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_eb7a57e6ec8b33866f2d,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
