entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes,operation_status_2026,operation_evidence_basis,operation_evidence_url,operation_evidence_date,farm_scope_status,operation_identity_status,countable_operation_2026
MS-96115CA438,Farmer Browns Southern Farm CSA & Farm Market,farmer browns southern farm csa and farm market,farm,unique_source_name_reviewed,MS,Harrison,Saucier,39574,19162 Borzik Road,public_business_address_reviewed_for_future_reduced_precision,,,beets; broccoli; brussels sprouts; cabbage; carrots; cauliflower; chinese greens; collards; sweet corn; cucumber; daikon; dry beans; edamame soybeans; eggplant; garlic; green beans; green onions; hot peppers; kale; lettuce; mustard greens; onions; peas; potatoes; pumpkins; radishes; salad greens; salad mix; shallots; spinach; summer squash; sweet peppers; sweet potatoes; swiss chard; tomatillos; tomatoes; turnips; winter-squash; zucchini; apples; avocados; blackberries; melons; nectarines; chicken; pork; rabbit; turkey; eggs; pecans; baked goods; honey; pickles; preserves; medicinal herbs; sprouts; seeds; okra; blueberries; cantaloupes; figs; grapes; lemons; oranges; pears; strawberries; watermelons; fresh flowers; burdock; bananas; boysenberries; peaches; persimmons,LocalHarvest Family Farm,(228) 365-1765,,internal_until_public_use_review,https://www.FarmItForwardUS.com,http://www.facebook.com/@FarmerBrownsSouthernFarm,,,True,False,False,False,False,False,False,1,msobs_e2aa01c38f9396b06c0c,LocalHarvest — Mississippi county-seat gap search,https://www.localharvest.org/farmer-browns-southern-farm-csa-farm-market-M78106,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
MS-CA28F33F81,"Frasier's Nursery, Inc.",frasiers nursery,farm,unique_source_name_reviewed,MS,Harrison,Biloxi,39532,"14708 Lemoyne Blvd.                      T, Biloxi , MS 39532-                       C",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Daylilies Or Bulbs; Foliage; Fruiting; Ground Cover; Native; Ornamentals,Nursery grower; Commercial; Wholesale/Retail,(228) 392-1939,,internal_until_public_use_review,,,,,True,False,False,False,False,True,False,1,msobs_1b594f7b0f90445ddf60,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-EA3B6C286B,"Green Acres Creamery, LLC",green acres creamery,farm,merged_exact_name_reviewed,MS,Harrison,Saucier,39574,"25119 Hwy 53, Saucier , MS 39574",public_business_address_reviewed_for_future_reduced_precision,,,Whole Cream Line milk; Ice cream; Ice Cream Pies; Jams; Meats; Agritourism and farm activities; see MDAC venue description,Genuine MS Raised; Registered agritourism,(228) 860-2479,Aprilbond88@yahoo.com,internal_until_public_use_review,https://www.greenacrescreamery.net/,https://www.facebook.com/greenacrescreamery/,,,False,False,False,False,False,False,False,2,msobs_63192e8ec1fbecc1663d | msobs_de35a34d16efbe9b38af,Genuine MS — Raised | MDAC registered agritourism venues,https://genuinems.com/directory/green-acres-creamery-llc/ | https://agnet.mdac.ms.gov/website/AgTourism/Venues_Single?id=165,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Raised directory retrieved in 2026,https://genuinems.com/directory/green-acres-creamery-llc/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-395E7D7427,Griffins Gardens,griffins gardens,farm,unique_source_name_reviewed,MS,Harrison,Gulfport,39503,,public_business_address_reviewed_for_future_reduced_precision,,,U-pick crops; agritourism,U-pick; agritourism,228-831-4645,,internal_until_public_use_review,,,,,True,False,False,False,True,False,False,1,msobs_ade26075dfeec13b4233,PickYourOwn — Southeast Mississippi,https://www.pickyourown.org/MSse.htm,E,2026-07-16,,new_state_candidate,research_or_qa_queue,single grade-E discovery listing needs corroboration; source reports closure and requires affirmative curator decision,Fields selected by evidence grade; every source observation remains separately auditable.,reported_closed_requires_review,Discovery source explicitly reports closure; no affirmative curator decision or contradictory current evidence yet,https://www.pickyourown.org/MSse.htm,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
MS-B154EBE4D3,Holly Berry Hills Christmas Tree Farm,holly berry hills christmas tree farm,farm,merged_exact_name_reviewed,MS,Harrison,Martha Redmond Road Saucier,39574,"13493 Martha Redmond Road Saucier, MS 39574",public_business_address_reviewed_for_future_reduced_precision,,,Agritourism and farm activities; see MDAC venue description; Mississippi-grown Christmas trees,Registered agritourism; Christmas tree farm,(228) 539-9518,hollyberryhillstreefarm@gmail.com,internal_until_public_use_review,,https://www.facebook.com/HollyBerryHillsChristmasTreeFarm/,,,True,False,False,False,True,False,False,2,msobs_cb7ce0608b7f1afd3855 | msobs_fe55776a167673d0879a,MDAC registered agritourism venues | MDAC-linked Mississippi Christmas Tree Farms,https://agnet.mdac.ms.gov/website/AgTourism/Venues_Single?id=54 | https://mschristmastrees.com/locations/,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named venue in the live MDAC registered agritourism directory retrieved in 2026,https://agnet.mdac.ms.gov/website/AgTourism/Venues_Single?id=54,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-2562C9D5C4,Joe and Madison's Blueberries,joe and madisons blueberries,farm,unique_source_name_reviewed,MS,Harrison,Saucier,39574,,public_business_address_reviewed_for_future_reduced_precision,,,U-pick crops; agritourism,U-pick; agritourism,228-206-4526,leeclaire59@yahoo.com,internal_until_public_use_review,,https://www.facebook.com/Joe-and-Madisons-Blueberries-1560778147556021,,,True,False,False,False,True,False,False,1,msobs_03c0ada40b8c816e6029,PickYourOwn — Southeast Mississippi,https://www.pickyourown.org/MSse.htm,E,2026-07-16,,new_state_candidate,research_or_qa_queue,single grade-E discovery listing needs corroboration; source reports closure and requires affirmative curator decision,Fields selected by evidence grade; every source observation remains separately auditable.,reported_closed_requires_review,Discovery source explicitly reports closure; no affirmative curator decision or contradictory current evidence yet,https://www.pickyourown.org/MSse.htm,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
MS-884DE81255,Lbhs & Cte Ag. Hybrid Wellness Nursery,lbhs and cte ag hybrid wellness nursery,farm,unique_source_name_reviewed,MS,Harrison,Long Beach,39560,"300 East Old Pass Rd                     T, Long Beach , MS 39560                    C",public_business_address_reviewed_for_future_reduced_precision,,,Fruiting; Native; Vegetable,Nursery grower; Commercial; Retail,(228) 863-6945,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_60b8bc084d8cd4d70eab,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-C26D87DDF1,Little Ladybug's Garden Creations,little ladybugs garden creations,farm,unique_source_name_reviewed,MS,Harrison,Biloxi,39531,"1773 Ridgeway Drive                    Tot, Biloxi , MS 39531                      Cla",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Daylilies Or Bulbs; Foliage; Native; Ornamentals,Nursery grower; Commercial; Retail,(412) 287-5624,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_d2030114f0d14a8ab3ae,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-E6DACF036F,Live Oaks Farm,live oaks farm,farm,unique_source_name_reviewed,MS,Harrison,Pass Christian,39571,,public_business_address_reviewed_for_future_reduced_precision,,,U-pick crops; agritourism,U-pick; agritourism,228-263-1004,hlp5959@yahoo.com,internal_until_public_use_review,https://live-oaks-farm.business.site/,,,,True,False,False,False,True,False,False,1,msobs_5228a2a8adeda55b6d0f,PickYourOwn — Southeast Mississippi,https://www.pickyourown.org/MSse.htm,E,2026-07-16,,new_state_candidate,research_or_qa_queue,single grade-E discovery listing needs corroboration; source reports closure and requires affirmative curator decision,Fields selected by evidence grade; every source observation remains separately auditable.,reported_closed_requires_review,Discovery source explicitly reports closure; no affirmative curator decision or contradictory current evidence yet,https://www.pickyourown.org/MSse.htm,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
MS-7C28F6DF85,Loida Johnston,loida johnston,farm,unique_source_name_reviewed,MS,Harrison,Long Beach,39560,"7218 Leggett Rd                        Tot, Long Beach , MS 39560-8920             Cla",public_business_address_reviewed_for_future_reduced_precision,,,Foliage; Ornamentals,Nursery grower; Commercial; Retail,(305) 384-0768,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_9499e68b528b4aa434ec,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-63804FD051,Meen Maw's Nursery,meen maws nursery,farm,unique_source_name_reviewed,MS,Harrison,Pass Christian,39571,"16100 Bell Creek Rd.                    To, Pass Christian , MS 39571-              Cl",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Foliage; Fruiting; Ground Cover; Ornamentals; Vegetable,Nursery grower; Commercial; Wholesale/Retail,(228) 860-8620,,internal_until_public_use_review,,,,,True,False,False,False,False,True,False,1,msobs_933e51eeab8d35538a75,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-ECE2C96C1A,Mert’s Satsumas,merts satsumas,farm,merged_exact_name_reviewed,MS,Harrison,Gulfport,39503,"14380 Duckworth Road, Gulfport, MS 39503",public_business_address_reviewed_for_future_reduced_precision,,,Satsuma Jelly; Grapefruit; Cuties; Sumos; Kumquats; Naval Oranges; Lemons; Mandrine (all types); Clementines; Agritourism and farm activities; see MDAC venue description,Genuine MS Grown; Registered agritourism,(228) 831-2936,mertssatsumas@yahoo.com,internal_until_public_use_review,,https://www.facebook.com/Merts-Satsumas-176798569041316/,,,False,False,False,False,False,False,False,2,msobs_85ff98085d2bad328954 | msobs_b2a7b6920615325fb414,Genuine MS — Grown | MDAC registered agritourism venues,https://genuinems.com/directory/merts-satsumas/ | https://agnet.mdac.ms.gov/website/AgTourism/Venues_Single?id=70,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Grown directory retrieved in 2026,https://genuinems.com/directory/merts-satsumas/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-1980131F5A,Pine Hills Nursery & Garden Center,pine hills nursery and garden center,farm,unique_source_name_reviewed,MS,Harrison,Pass Christian,39571,"7434 Cuevas Rd.                       Tota, Pass Christian , MS 39571-            Clas",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Daylilies Or Bulbs; Foliage; Fruiting; Ground Cover; Native; Ornamentals,Nursery grower; Commercial; Wholesale/Retail,(228) 255-9645,,internal_until_public_use_review,,,,,True,False,False,False,False,True,False,1,msobs_18c418d4832da5df6349,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-50AB3AB03F,Pitalo's Garden Center,pitalos garden center,farm,unique_source_name_reviewed,MS,Harrison,Biloxi,39532,"13457 Hwy 15                            To, Biloxi , MS 39532-                      Cl",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Ground Cover; Ornamentals,Nursery grower; Commercial; Wholesale,(228) 392-0202,,internal_until_public_use_review,,,,,False,False,False,False,False,True,False,1,msobs_ec9877b2e56bae3ae26d,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-19AAEB976F,Pj Nursery,pj nursery,farm,unique_source_name_reviewed,MS,Harrison,Saucier,39574,"19102 W. Honey Branch Rd.               To, Saucier , MS 39574-                     Cl",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Foliage; Ground Cover; Ornamentals; Vegetable,Nursery grower; Commercial; Wholesale/Retail,(228) 424-2613,,internal_until_public_use_review,,,,,True,False,False,False,False,True,False,1,msobs_262e87b3ff1296668f54,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-52B2BDC724,Plumeria Medusa LLC,plumeria medusa,farm,unique_source_name_reviewed,MS,Harrison,Pass Christian,39571,"201 Stennis Street                      To, Pass Christian , MS 39571-              Cl",public_business_address_reviewed_for_future_reduced_precision,,,Ornamentals,Nursery grower; Commercial; Retail,(228) 332-0906,,internal_until_public_use_review,https://www.plumeriamedusa.com,,,,True,False,False,False,False,False,False,1,msobs_3819c53a3f26cc01793e,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-A595876A00,Sea Alis Seafood Company,sea alis seafood,farm,unique_source_name_reviewed,MS,Harrison,Long Beach,39560,"PO Box 150, Long Beach, MS 39560",public_business_address_reviewed_for_future_reduced_precision,,,Whole fish (fresh/ frozen); Fish fillet w/ skin-on (fresh/ frozen); Fish fillet w/ skin-off (fresh/ frozen); Fish collars (throats); Wild shimp; Wild oysters; Wild blue crabs (live),Genuine MS Raised,(222) 341-7719,Sales@SeaAlis.com,internal_until_public_use_review,https://www.SeaAlis.com,https://www.facebook.com/SeaAlisSeafoodCo,http://instagram.com/sea.alis.seafood,,False,False,False,False,False,False,False,1,msobs_3d8cc504c4717aefed4b,Genuine MS — Raised,https://genuinems.com/directory/sea-alis-seafood-company/,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Raised directory retrieved in 2026,https://genuinems.com/directory/sea-alis-seafood-company/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-4DAAEC6997,Second Chance Brangus,second chance brangus,farm,unique_source_name_reviewed,MS,Harrison,Gulfport,39503,"16241 Northrup Cuevas Rd., Gulfport, MS 39503",public_business_address_reviewed_for_future_reduced_precision,,,"Registered bulls, heifers, cows",Genuine MS Raised,(228) 234-1779,drake111@aol.com,internal_until_public_use_review,,https://www.facebook.com/profile.php?id=100069393916031,,,False,False,False,False,False,False,False,1,msobs_d2ac28af57ebc3f4e3ba,Genuine MS — Raised,https://genuinems.com/directory/second-chance-brangus/,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Raised directory retrieved in 2026,https://genuinems.com/directory/second-chance-brangus/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-E6EA3F0530,The Blueberry Patch,the blueberry patch,farm,split_due_county_conflict,MS,Harrison,Long Beach,39560,,public_business_address_reviewed_for_future_reduced_precision,,,U-pick crops; agritourism,U-pick; agritourism,228 863-0616,,internal_until_public_use_review,,,,,True,False,False,False,True,False,False,1,msobs_ccb23206d30a86d4e7ac,PickYourOwn — Southeast Mississippi,https://www.pickyourown.org/MSse.htm,E,2026-07-16,,new_state_candidate,research_or_qa_queue,same normalized name appears in multiple counties; single grade-E discovery listing needs corroboration; source reports closure and requires affirmative curator decision,Fields selected by evidence grade; every source observation remains separately auditable.,reported_closed_requires_review,Discovery source explicitly reports closure; no affirmative curator decision or contradictory current evidence yet,https://www.pickyourown.org/MSse.htm,2026-07-15,in_scope_primary_producer,identity_review_required,False
MS-463D5097E6,The Trinket Box,the trinket box,farm,unique_source_name_reviewed,MS,Harrison,Long Beach,39560,"8092 Red Creek Rd.                    Tota, Long Beach , MS 39560-                Clas",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Foliage; Fruiting; Native; Ornamentals; Vegetable,Nursery grower; Commercial; Retail,(228) 222-4859,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_285e0db65a7dc0c33ee3,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-31009D84D7,"Wet My Plants, LLC",wet my plants,farm,unique_source_name_reviewed,MS,Harrison,Long Beach,39560,"135 Edmund Dr                        Total, Long Beach , MS 39560-5046           Class",public_business_address_reviewed_for_future_reduced_precision,,,Bedding; Foliage,Nursery grower; Commercial; Retail,(504) 338-6745,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_22ee6f0bd5cd6a33f1a1,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-C107F68C82,Wetlands And Native Plants Of Mississippi,wetlands and native plants of mississippi,farm,unique_source_name_reviewed,MS,Harrison,Pass Christian,39571,"23173 Montebella Rd, Pass Christian , MS 39571-5720",public_business_address_reviewed_for_future_reduced_precision,,,Native,Nursery grower; Commercial; Retail,(228) 393-2438,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,msobs_ff14c8e3982d37c6b047,MDAC 2025–2026 certified nursery growers,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,"Commercial or non-commercial grower in the MDAC nursery certificate directory valid through June 30, 2026",https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-94E8E11DE3,5D Natural Farm,5d natural farm,farm,merged_exact_name_reviewed,MS,Hinds,Raymond,39154,"2629 Neil Collins Rd. , Raymond , Mississippi 39154",public_business_address_reviewed_for_future_reduced_precision,30.50463,-90.46293,Fresh pasture-raised poultry and eggs; peppers; okra; cucumbers; tomatoes; lettuce; salsa; Fresh Poultry; Fresh Pasture Raised Brown Eggs; Peppers; Okra; English Cucumbers; Tomatoes; Salsas; Variety of different Lettuces,Mixed; Genuine MS Grown; Genuine MS Raised,(601) 906-8763,5dnaturalfarm@gmail.com,internal_until_public_use_review,https://www.5dnaturalfarm.com/,https://www.facebook.com/5Dnaturalfarm,,,False,True,False,False,False,False,False,3,msobs_07f63b1d111250950f1b | msobs_52cf227e8ae3893b889d | msobs_00469305f0ad820cc526,FarmFinder current canonical baseline — identity anchor only | Genuine MS — Grown | Genuine MS — Raised,https://genuinems.com/directory/5d-natural-farm/,B; C,2026-07-16,FF-0008,rediscovered_current_source,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Grown directory retrieved in 2026,https://genuinems.com/directory/5d-natural-farm/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-6CB1FCD4FD,7-Gen Pastures,7 gen pastures,farm,merged_exact_name_reviewed,MS,Hinds,Clinton,39056,"2913 Kickapoo Rd., Clinton, MS 39056",public_business_address_reviewed_for_future_reduced_precision,32.34153,-90.32176,Grass-finished beef; BEEF,Meat; Genuine MS Raised,,sswhit76@gmail.com,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,2,msobs_ee4405d9770f16df724d | msobs_f708b87795d613b9bd5d,FarmFinder current canonical baseline — identity anchor only | Genuine MS — Raised,https://genuinems.com/directory/7-gen-pastures/,B; C,2026-07-16,FF-0286,rediscovered_current_source,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Raised directory retrieved in 2026,https://genuinems.com/directory/7-gen-pastures/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-8B8724B9B9,Abiding Vines,abiding vines,farm,unique_source_name_reviewed,MS,Hinds,Clinton,,,public_business_address_reviewed_for_future_reduced_precision,,,"Welcome to Abiding Vines Urban Farm. We grow Non-GMO fruits and vegetables using organic and regenerative farming techniques to replenish the soil. We believe in working in harmony with God to serve our communities with nourishment for mind, body, and soul. We offer an 8 lb CSA box and have a family food assistance program as well. No matter what your circumstance you are able to get fresh produce for your family from Abiding Vines.",LocalHarvest Family Farm,(601) 454-1078,,internal_until_public_use_review,https://www.abidingvines.com,http://www.facebook.com/abidingviness,https://instagram.com/abidingvines,,True,False,False,False,False,False,False,1,msobs_be4e6a152f71906d1728,LocalHarvest — Mississippi county-seat gap search,https://www.localharvest.org/abiding-vines-M84562,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,Farm-owned website was reachable during the July 2026 evidence audit; reachability alone is not proof of current sales,https://abidingvines.com/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-DED5D7EF7B,Artillery Ridge Growers,artillery ridge growers,farm,merged_exact_name_reviewed,MS,Hinds,Raymond,39154,"16355 Hwy 18                           Tot, Raymond , MS 39154-                    Cla",public_business_address_reviewed_for_future_reduced_precision,,,"Foliage; Fruiting; Ground Cover; Ornamentals; Herbs and Vegetable Plants, Roses, Hosta, Danilies, Iris, Assorted Trees and Shrubs, and other assorted perannials",Nursery grower; Commercial; Wholesale/Retail; Mississippi Farmers Market agricultural vendor,(601) 500-0392,MHOLC@BELLSOUTH.NET,internal_until_public_use_review,,,,,True,True,False,False,False,True,False,2,msobs_038047997965c9523215 | msobs_7ccc3f6966f1df1cd4a9,MDAC 2025–2026 certified nursery growers | MDAC Mississippi Farmers Market agricultural vendors,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf | https://agnet.mdac.ms.gov/Website/FarmerMarket_VendorView.aspx?PassedID=50,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named agricultural vendor in the live MDAC farmers-market vendor list retrieved in 2026,https://agnet.mdac.ms.gov/agManage/uploads/1415.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-5E575B2FBE,Bass Pecan Company,bass pecan,farm,merged_exact_name_reviewed,MS,Hinds,Raymond,39154,"19470 Highway 18, Raymond, Mississippi 39154",public_business_address_reviewed_for_future_reduced_precision,31.32712,-89.29034,"Pecans, pecan trees; Pecans; Shelled Pecans; InShell Pecans; Farm Shelled Pecans; Pecan Trees; Honey Locust Trees; Fruit Trees",Honey/Specialty; Genuine MS Grown,(601) 857-6177,cservice@basspecan.com,internal_until_public_use_review,https://basspecantrees.com/,https://www.facebook.com/basspecantrees,,,True,False,False,False,False,False,False,2,msobs_bb667c159b1e1734fd30 | msobs_7566bc6723d469637d9d,FarmFinder current canonical baseline — identity anchor only | Genuine MS — Grown,https://genuinems.com/directory/bass-pecan-company/,B; C,2026-07-16,FF-0297,rediscovered_current_source,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named member profile in the live Genuine MS Grown directory retrieved in 2026,https://genuinems.com/directory/bass-pecan-company/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
MS-CA56EFCA61,Cedar Oak Nubian Goat Farm,cedar oak nubian goat farm,farm,unique_source_name_reviewed,MS,Hinds,Edwards,39066,5384 hwy 22,public_business_address_reviewed_for_future_reduced_precision,,,eggs; soap; butter; buttermilk; cheese; milk; raw milk,LocalHarvest Family Farm,(769) 203-1225,,internal_until_public_use_review,https://msgoatfarm.weebly.com,http://www.facebook.com/m.cedaroakgoatfarm/?ref=bookmarks,,,True,False,False,False,False,False,False,1,msobs_e51f9839de33a838acd5,LocalHarvest — Mississippi county-seat gap search,https://www.localharvest.org/cedar-oak-nubian-goat-farm-M70762,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
