observation_id,candidate_key,identity_review_status,current_release_name_collision,farm_name,entity_type_source,entity_type_review,state,county,county_fips,county_source,city,postal_code,address,latitude,longitude,location_precision,address_visibility,contact_name,phone,email,contact_visibility,products,business_types,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,retail_sales,restaurant_sales,hours_or_season,source_pass,source_name,source_url,source_record_id,evidence_grade,retrieved_date,promotion_status,notes
txobs_426f462405e0466239c1,johnsons backyard garden,source_unique_name,,Johnson's Backyard Garden,U-pick operation,farm_activity_confirmed_by_directory,TX,Travis,48453,https://www.pickyourown.org/TXaustin.htm,Austin,78742,9515 Hergotz Lane,,,public_directory_address,internal_source_value,,,farm@johnsonsbackyardgarden.com,internal_source_value,"Permanently Closed,",U-pick; agritourism,,,,,True,,,,True,,,,,,3,PickYourOwn — Austin,https://www.pickyourown.org/TXaustin.htm,18,F,2026-07-15,excluded_explicitly_closed,"Johnson's Backyard Garden - Permanently Closed, | 9515 Hergotz Lane, Austin, TX 78742. Email: farm@johnsonsbackyardgarden.com . Open: Comments from a visitor on April 23, 2022: ""They are Closed permanently "" . (UPDATED: April 23, 2022) | "
txobs_d2ab430e8bc2eb9bb00d,moody farms and flowers,source_unique_name,,Moody Farms and Flowers,U-pick operation,farm_activity_confirmed_by_directory,TX,Hays,48209,https://www.pickyourown.org/TXaustin.htm,,,,,,county,internal_source_value,,903-466-1447,Jerrydmoody91@gmail.com,internal_source_value,"tulips, Blackberries",U-pick; agritourism,https://www.purelucktexas.com,https://www.facebook.com/p/Moody-Blooms-61553817929373/,,,True,,,,True,,,,,,3,PickYourOwn — Austin,https://www.pickyourown.org/TXaustin.htm,10,F,2026-07-15,excluded_explicitly_closed,"Moody Farms and Flowers - tulips, Blackberries | 3491 FM 1000, Mount Pleasant, TX. Phone: 903-466-1447. Email: Jerrydmoody91@gmail.com . Open: see their page. you-pick tulip farm located in Mount Pleasant, TX. Family owned and operated. Pure Luck Texas - Goats, Seasonal Vegetables, Cut Flowers | 101 Twin Oaks Trail, Dripping Springs, TX. Phone: 512-917-2803. Email: pureluck@purelucktexas.com . Open: Check see their website for current hours. Directions: Take Hwy. 290 West from Austin approximately 20 miles to Dripping Springs. Continue on 290 West for three miles and turn right on McGregor Lane (also known as Hays Country Road 187). Go two miles on CR 187 turning left onto Martin Rd. (CR 188) for 1/2 mile. Pure Luck Farm in on the left and the dairy is on the right. Pure Luck, our family farmstead goat dairy. This is where we make the home of our 80 Nubian and Alpine goats in Dripping Springs, Texas. We specialize in handmade artisan goat cheese. Everything we do is by hand and for the love of doing it! Wimberley Lavender Farm - 2025 assumed permanently closed, PYO Lavender | 11300 FM 2325, Wimberley, TX. Phone: (830) 833-1595. Email: info@wimberleylavender.com . Open: UPDATE for 2025: Call before you go, Does anyone have current information, are they still offering pick your own or are even open? If so, please write me ; last reported hours were Weekends, seeWeb site for hours"
txobs_b632f2ea293cc2645fb2,omega industries,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Omega Industries,painting_contractor,manual_review_excluded_nonfarm,TX,Dallas,48113,https://omegaindinc.com/,Dallas,75237,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Commercial painting; construction services,Commercial painting contractor,https://omegaindinc.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://omegaindinc.com/,txreview_20260715_023,F,2026-07-15,excluded_manual_verification_nonfarm,The company-owned site identifies a Dallas commercial painting and construction-services contractor.; Excluded as a non-farm contractor.
txobs_73b699443c7d54a43428,omega industries,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Omega Industries,Member business,member_directory_requires_farm_operation_review,TX,Dallas,48113,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=10+4060+Shilling+Way%2C%2C+Dallas%2C+TX%2C+75237&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Dallas,75237,4060 Shilling Way,,,member_public_business_address_or_city,internal_source_value,,,,internal_source_value,"Omega Industries is a Commercial Painting Company located in Dallas, Texas. For over 20 years in business, our team has provided exceptional commercial painting services including interior painting, exterior painting, drywall installation, general contractor services and so much more. We design, build and maintain commercial assets. As a self-performing General Contractor, our clients benefit from cutting out the middlemen when hiring trade professionals for a commercial construction project.",Shop Texas Farms member,,,,,True,,,,,,,,,,2,Shop Texas Farms — member business directory,https://shoptexasfarms.com/business-directory/entry/hcug/,hcug,D,2026-07-15,staged_pending_rules,"Omega Industries is a Commercial Painting Company located in Dallas, Texas. For over 20 years in business, our team has provided exceptional commercial painting services including interior painting, exterior painting, drywall installation, general contractor services and so much more. We design, build and maintain commercial assets. As a self-performing General Contractor, our clients benefit from cutting out the middlemen when hiring trade professionals for a commercial construction project."
txobs_d311471b87e11766eba6,peddling pelican bike rentals,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Peddling Pelican Bike Rentals,rental_business,manual_review_excluded_nonfarm,TX,Beaufort,,https://www.hiltonheadisland.org/see-do/family-vacation/peddling-pelican-bike-rentals-inc,Hilton Head Island,29928,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Bicycle rentals,Bicycle and vacation-equipment rental,https://peddlingpelican.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://www.hiltonheadisland.org/see-do/family-vacation/peddling-pelican-bike-rentals-inc,txreview_20260715_011,F,2026-07-15,excluded_manual_verification_nonfarm,The official Hilton Head Island visitor organization identifies this as a South Carolina bicycle and vacation-equipment rental business.; Excluded as both out of Texas and unrelated to farm production; the Shop Texas Farms record is a directory false positive.
txobs_d6802c091d2d8a96a738,peddling pelican bike rentals,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Peddling Pelican Bike Rentals,Member business,member_directory_requires_farm_operation_review,TX,,,,Hilton Head Island,29928,"peddlingpelican@aol.com, 71 Lighthouse Rd APT 509",,,member_public_business_address_or_city,internal_source_value,,,,internal_source_value,"For over 30 years, Peddling Pelican has been offering quality bike rentals and service. If you decide to explore Hilton Head Island during your vacation you won’t find a more convenient way than renting our bikes. There are miles of bike paths as well as the beach to enjoy riding and exploring. We are conveniently located in Sea Pines Plantation and we also deliver and pickup in Palmetto Dunes, Shipyard, North Forest Beach, and South Forest Beach.",Shop Texas Farms member,,,,,True,,,,,,,,,,2,Shop Texas Farms — member business directory,https://shoptexasfarms.com/business-directory/entry/qzx15/,qzx15,D,2026-07-15,staged_pending_rules,"For over 30 years, Peddling Pelican has been offering quality bike rentals and service. If you decide to explore Hilton Head Island during your vacation you won’t find a more convenient way than renting our bikes. There are miles of bike paths as well as the beach to enjoy riding and exploring. We are conveniently located in Sea Pines Plantation and we also deliver and pickup in Palmetto Dunes, Shipyard, North Forest Beach, and South Forest Beach."
txobs_e805423cb93450592358,point enterprises orchards,source_unique_name,,Point Enterprises Orchards,U-pick operation,farm_activity_confirmed_by_directory,TX,Limestone,48293,https://www.pickyourown.org/TXaustin.htm,Mexia,76667,,,,county,internal_source_value,,800-833-9321,,internal_source_value,"2025 permanently closed, Persimmons, Pears, Peaches, Seasonal Vegetables | FM-1365, Mexia, TX 76667.",U-pick; agritourism,,,,,True,,,,True,,,,,,3,PickYourOwn — Austin,https://www.pickyourown.org/TXaustin.htm,11,F,2026-07-15,excluded_explicitly_closed,"Point Enterprises Orchards - 2025 permanently closed, Persimmons, Pears, Peaches, Seasonal Vegetables | FM-1365, Mexia, TX 76667. Phone: 800-833-9321 or Phone: 254-562-6913. Directions: Four miles southeast of Mexia on FM 1365. Open: 2025 permanently closed, , daily from 8 am to 5 pm. Crop availability: Persimmons from September- December; Pears from August-November; Peaches from May-August; and Seasonal Vegetables Year-round. | "
txobs_43e56d50a5e9ed51656c,power pipe and tank,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Power Pipe And Tank Llc,manufacturer,manual_review_excluded_nonfarm,TX,Potter,48375,https://powerpipeandtank.com/about-us/,Amarillo,79110,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Fiberglass tanks,Fiberglass manufacturer,https://www.powerpipeandtank.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://powerpipeandtank.com/about-us/,txreview_20260715_009,F,2026-07-15,excluded_manual_verification_nonfarm,The company-owned site identifies an Amarillo manufacturing plant producing fiberglass tanks; no farm operation is claimed.; Excluded as a manufacturer; the GO TEXAN Farm And Ranch classification is a source-category false positive.
txobs_866f5b1bb5214216844f,power pipe and tank,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Power Pipe And Tank Llc,Farm And Ranch,official_directory_farm_ranch_claim,TX,,,GO TEXAN source county; independently checked when address resolves,Springfield,65808,Po Box 11145,,,public_official_directory_address,internal_source_value,Tammy Chervenka,(806) 373-7418,,internal_source_value,Fiberglass Tanks,GO TEXAN Farm And Ranch; Product,https://www.powerpipeandtank.com,,,,True,,,,,False,,True,,,1,Texas Department of Agriculture — GO TEXAN Farm And Ranch,https://bridge.texasagriculture.gov/GoTexanSearch/?resultsFormat=CommaSeparatedValues&searchType=Advanced&pageSize=2147483647&businessType=Farm+And+Ranch&pageNumber=1,18,B,2026-07-15,staged_pending_rules,Brands: Power Pipe And Tank; sales: Direct To Public; Direct To Retailers
txobs_ede235cc235df6304ae9,six mile pic n pac produce,source_unique_name,,Six Mile Pic-N-Pac Produce,U-pick operation,farm_activity_confirmed_by_directory,TX,Calhoun,48057,https://www.pickyourown.org/TXcorpus.htm,Port Lavaca,77979,352 Foeter Rd,,,public_directory_address,internal_source_value,,,alexanderbuzzsaw@aol.com,internal_source_value,"2020 permanently closed, beans, beets, corn (sweet), cucumbers, eggplants, peas, summer squash, tomatoes,",U-pick; agritourism,https://www.roughcuthardwoods.com,https://www.facebook.com/events-478822192141670,,,True,,,,True,,,,,,3,PickYourOwn — Corpus Christi,https://www.pickyourown.org/TXcorpus.htm,2,F,2026-07-15,excluded_explicitly_closed,"Six Mile Pic-N-Pac Produce - 2020 permanently closed, beans, beets, corn (sweet), cucumbers, eggplants, peas, summer squash, tomatoes, | 352 Foeter Rd, Port Lavaca, TX 77979. Email: alexanderbuzzsaw@aol.com . Open: N ote - April 2018 - Their website is gone; Does anyone have current information, are they still offering pick your own or are even open? If so, please write me , their last reported hours were Click here for current open hours, days and dates . Directions: Call for directions. Payment: Cash, only. Click here for our Facebook page . | "
txobs_15c0f0533dd339fc8407,steelbow farm,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Steelbow Farm,farm,manual_review_excluded_nonfarm,TX,Columbia,,https://www.steelbowfarm.com/,Ancram,12502,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Organic berries; specialty vegetables; U-pick,Farm; U-pick; wholesale,https://www.steelbowfarm.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://www.steelbowfarm.com/,txreview_20260715_012,F,2026-07-15,excluded_manual_verification_nonfarm,"The farm-owned site says Steelbow moved from Austin to Ancram, New York and publishes its current Ancram address.; Excluded from Texas staging because the operation has relocated to New York; it remains a valid farm for future New York collection."
txobs_99c6a39fa2354d4c61a9,steelbow farm,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Steelbow Farm,Farm-to-school vendor — Vegetables,official_vendor_candidate_requires_farm_operation_review,TX,,,,Austin,16301,16301 DECKER LAKE ROAD,,,official_vendor_resource_address,internal_source_value,,+1 (845) 863-6292,steelbowfarm@gmail.com,internal_source_value,Vegetables,Farm-to-school vendor candidate,https://www.steelbowfarm.com/,,,,,,,,,True,True,,,,1,Texas Department of Agriculture — Farm to School vendor resource list,https://www.squaremeals.org/Portals/8/files/NSLP/LFS/LFS%20Vendor%20Resource%20List%20Updated%20Nov%202024.pdf?ver=I7PGgvoElV78S-FFin0OiQ%3D%3D,84,E,2026-07-15,staged_pending_entity_type_and_freshness_review,Official November 2024 vendor resource; inclusion does not by itself prove a current farm operation.
txobs_6cba7d31b37409c144b6,the doan law firm accident and injury attorneys,exact_normalized_name_group_reviewed_by_reconciliation_rules,,The Doan Law Firm Accident & Injury Attorneys,law_firm,manual_review_excluded_nonfarm,TX,Lubbock,48303,https://www.thedoanlawfirm.com/areas/lubbock-tx/,Lubbock,79414,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Legal services,Personal-injury law firm,https://www.thedoanlawfirm.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://www.thedoanlawfirm.com/areas/lubbock-tx/,txreview_20260715_024,F,2026-07-15,excluded_manual_verification_nonfarm,The firm-owned site identifies the Lubbock operation as a personal-injury legal practice.; Excluded as a non-farm professional service business.
txobs_fc265a3f051ceeb5a935,the doan law firm accident and injury attorneys,exact_normalized_name_group_reviewed_by_reconciliation_rules,,The Doan Law Firm Accident & Injury Attorneys,Member business,member_directory_requires_farm_operation_review,TX,Lubbock,48303,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=0+reviews+Leave+a+Review+Zones+Served%3A+Zone+1+4708+67th+St+%23200%2C%2C+Lubbock%2C+TX%2C+79414&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Lubbock,79414,4708 67th St #200,,,member_public_business_address_or_city,internal_source_value,,,,internal_source_value,The Doan Law Firm’s Lubbock personal injury lawyers are ready to assist with your claim. Call for a free consultation.,Shop Texas Farms member,,,,,True,,,,,,,,,,2,Shop Texas Farms — member business directory,https://shoptexasfarms.com/business-directory/entry/623ht/,623ht,D,2026-07-15,staged_pending_rules,The Doan Law Firm’s Lubbock personal injury lawyers are ready to assist with your claim. Call for a free consultation.
txobs_5fb92d504a14867e2184,the lazy s citrus grove,source_unique_name,,The Lazy S Citrus Grove,U-pick operation,farm_activity_confirmed_by_directory,TX,Hidalgo,48215,https://www.pickyourown.org/TXsouth.htm,Mercedes,78570,1213 Earling Rd,,,public_directory_address,internal_source_value,,956-630-1015,cherswear@yahoo.com,internal_source_value,"2025 assumed permanently closed, grapefruit, oranges, | Mercedes, TX 78570.",U-pick; agritourism,https://www.bellsfarm.com,https://www.facebook.com/Obst-Family-Farm-1104963822847383,,,True,,,,True,,,,,,3,PickYourOwn — Southern Tip,https://www.pickyourown.org/TXsouth.htm,2,F,2026-07-15,excluded_explicitly_closed,"Bell's Farm to Market - some PYO Produce | 116 South Ware Road, McAllen, TX. Phone: 956-630-1015. Phone:800-798-0424. [ Click here to update the listing ] (UPDATED: April 29, 2025, JBS) The Lazy S Citrus Grove - 2025 assumed permanently closed, grapefruit, oranges, | Mercedes, TX 78570. Phone: 956-264-4549. Email: cherswear@yahoo.com . Open: UPDATE for 2025: Call before you go, Does anyone have current information, are they still offering pick your own or are even open? If so, please write me ; last reported hours were Please Call Ahead To Schedule Picking Time; 7 days a week - morning til' dusk. Directions: Call for directions when you make an appointment. Payment: Cash, only. Note: Call before you go; I cannot find any recent information about them online. [ Click here to update the listing ] (UPDATED: April 29, 2025, JBS) | Obst Family Farm - Rio Red Grapefruit, Oranges | 1213 Earling Rd, Alamo, TX 78516. Phone: (956) 782-4644. Phone: 956-787-6917 . Open: Mon - Fri: 8 am - 5 pm; Saturday: 8 am - 12 pm. [ Click here to update the listing ] (UPDATED: April 29, 2025, JBS) | "
txobs_f89ac6463dfa4852c9f7,the orchard,source_unique_name,,The Orchard,U-pick operation,farm_activity_confirmed_by_directory,TX,Lubbock,48303,https://www.pickyourown.org/TXlubbock.htm,Idalou,79329,12206 East Hwy 62,,,public_directory_address,internal_source_value,,806-892-2961,crawfordorchards@outlook.com,internal_source_value,"2025 assumed permanently closed, Apples, apple cider.",U-pick; agritourism,,https://www.facebook.com/TheOrchardTexas/,,,True,,,,True,,,,,,3,PickYourOwn — Lubbock,https://www.pickyourown.org/TXlubbock.htm,1,F,2026-07-15,excluded_explicitly_closed,"The Orchard - 2025 assumed permanently closed, Apples, apple cider. | 12206 East Hwy 62, Idalou, TX 79329. Phone: 806-892-2961, Fax: (806) 892-2266. Email: crawfordorchards@outlook.com . Open: UPDATE for 2025, Their website and Facebook page are gone or years out of date, so I assume they have closed permanently. If you know anything for sure, please write me , their last reported hours were For picking information please call Top of Texas Fruit at (806) 620-7230; typically Tuesday to Saturday 10 am to 5 pm; closed Sunday and Monday. Directions: Four miles east of Idalou on Hwy. 62/82/144 (14 miles east of Lubbock). One of the few places for citrus in this area. Have lunch with us. Sample our Famous German Apple Cake and other bakery goodies. Visit our cider mill, drink a cup of fresh apple cider in our wedding gazebo, Relax beside our waterfall and fountain, And of course, Please call for current apple prices. Also a farm makret with prepicked: Peaches, Tomatoes, Peppers, Sweet Corn, Sweet Potatoes, Watermelons, Pumpkins, Other Seasonal Vegetables. Note: the Pick Texas website claims they have PYO Oranges and Grapefruit, but their website says nothing about it so if you are interested, call them first! The Orchard is a favorite location for families and private groups. The Orchard is located in Idalou, Texas and has been blessed with cool temperatures, rich soil, and breathtak"
txobs_df0cbfac22bc34f2e2d4,universal farms,source_unique_name,,Universal Farms,U-pick operation,farm_activity_confirmed_by_directory,TX,Cameron,48061,https://www.pickyourown.org/TXsouth.htm,La Feria,78559,1 2 Mile S Rabb Road,,,public_directory_address,internal_source_value,,956-797-1853,nvnlx@sbcglobal.net,internal_source_value,"2025 assumed permanently closed, No pesticides are used , eggplants, herbs or spices, onions, peppers, other vegetables,",U-pick; agritourism,,,,,True,,,,True,,,,,,3,PickYourOwn — Southern Tip,https://www.pickyourown.org/TXsouth.htm,1,F,2026-07-15,excluded_explicitly_closed,"Orr Farms - 2025 assumed permanently closed, Grapefruit | 1 2 Mile S Rabb Road, La Feria, TX 78559. Phone: 956-797-1853. Open: UPDATE for 2025: I cannot find ANY current info about this farm online, so I assume they have closed down, Do NOT trust AI search, not Google's or any others, which mixes and matches info at random, other websites don't even check, Call before you go, Does anyone have current information, are they still offering pick your own or are even open? If so, please write me ;. Directions: Rabb Road and South Business 83, LaFeria. Note: Call before you go; I cannot find any recent information about them online. [ Click here to update the listing ] (UPDATED: April 29, 2025, JBS) Universal Farms - 2025 assumed permanently closed, No pesticides are used , eggplants, herbs or spices, onions, peppers, other vegetables, | 20821 Sam Houston, Rio Hondo, TX 78583. Phone: 281-777-9289. Alternate Phone: 512-663-8748. Email: nvnlx@sbcglobal.net . Open: UPDATE for 2021, Their website and Facebook pages are gone or outdated - I presume they have closed. Does anyone have current information, are they still offering pick your own or are even open? If so, please write me . Sunday to Friday, from 9 am to 5 pm. Directions: Click here for a map and directions . We do not use pesticides on the crops. Payment: Cash, Check. Universal Farms specializes in Oriental Vegetables like winte"
txobs_b1c6df3edd3b3da1d729,upicberries,source_unique_name,,Upicberries,U-pick operation,farm_activity_confirmed_by_directory,TX,Terry,48445,https://www.pickyourown.org/TXlubbock.htm,Brownfield,79316,2207 Levelland Highway,,,public_directory_address,internal_source_value,,(806) 887-8787,barry@upicberries.com,internal_source_value,"2025 assumed permanently closed, blackberries,",U-pick; agritourism,,https://www.facebook.com/Upicberriescom-207298259758186/,,,True,,,,True,,,,,,3,PickYourOwn — Lubbock,https://www.pickyourown.org/TXlubbock.htm,2,F,2026-07-15,excluded_explicitly_closed,"Upicberries - 2025 assumed permanently closed, blackberries, | 2207 Levelland Highway, Brownfield, TX 79316. Phone: (806) 887-8787. Email: barry@upicberries.com . Open: UPDATE for 2025: Call before you go, I don't see any PYO fruit or vegetables on their page, Does anyone have current information? If so, please write me ; last reported hours were Click here for current open hours, days and dates. Directions: 300 feet outside city limits of Brownfield, Texas on Highway 385 (Levelland Highway), west side of highway. Click here for a map and directions. See website upicberries;com. Payment: Cash, Visa, MasterCard. We choose to make a difference and hopefully make a living. We want to see families getting their children off of the video games and enjoying the outdoors and eating sweet berries. You don't have to tell them how good they are for them. We are looking to grow and add other healthy fruits in the near future.(ADDED: April 08, 2017) | "
txobs_7e29325d2d2bd093a825,wawi tijerina law,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Wawi Tijerina Law,law_firm,manual_review_excluded_nonfarm,TX,Webb,48479,https://www.wawitijerinalaw.com/en/,Laredo,78040,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Legal services,Personal-injury law firm,https://www.wawitijerinalaw.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://www.wawitijerinalaw.com/en/,txreview_20260715_026,F,2026-07-15,excluded_manual_verification_nonfarm,The firm-owned site identifies a Laredo personal-injury law practice and publishes its office address.; Excluded as a non-farm professional service business.
txobs_5b91950d4cb670b98f14,wawi tijerina law,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Wawi Tijerina Law,Member business,member_directory_requires_farm_operation_review,TX,Webb,48479,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=0+reviews+Leave+a+Review+Zones+Served%3A+Zone+3+1000+Washington+St+%23+3%2C%2C+Laredo%2C+TX%2C+78040&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Laredo,78040,1000 Washington St # 3,,,member_public_business_address_or_city,internal_source_value,,,,internal_source_value,"Wawi Tijerina’s 35+ years as a personal injury attorney reflect her commitment to underserved communities. Specializing in auto accidents, she’s built a reputation for empathy and results. Her passion for community outreach ensures every client, regardless of background, has a strong legal voice.",Shop Texas Farms member,,,,,True,,,,,,,,,,2,Shop Texas Farms — member business directory,https://shoptexasfarms.com/business-directory/entry/xnfb5/,xnfb5,D,2026-07-15,staged_pending_rules,"Wawi Tijerina’s 35+ years as a personal injury attorney reflect her commitment to underserved communities. Specializing in auto accidents, she’s built a reputation for empathy and results. Her passion for community outreach ensures every client, regardless of background, has a strong legal voice."
txobs_c366a5534d2d2ba9167e,yield management systems yieldwerx,exact_normalized_name_group_reviewed_by_reconciliation_rules,,yield management systems – yieldWerx,software_company,manual_review_excluded_nonfarm,TX,Collin,48085,https://yieldwerx.com/wp-content/uploads/2025/01/Company-Profile-yieldWerx-vf.pdf,Plano,75024,,,,curator_verified_safe_service_area,internal_source_value,,,,internal_source_value,Manufacturing analytics software,Software company,https://yieldwerx.com,,,,,,,,,,,,,,3,FarmFinder curator verification — farm-owned or authoritative evidence,https://yieldwerx.com/wp-content/uploads/2025/01/Company-Profile-yieldWerx-vf.pdf,txreview_20260715_021,F,2026-07-15,excluded_manual_verification_nonfarm,"The company-owned profile describes semiconductor and electronics manufacturing analytics software, not agricultural production.; Excluded as a non-farm software company; the word yield caused an agricultural-directory false positive."
txobs_f1a74e6749fc9967ee94,yield management systems yieldwerx,exact_normalized_name_group_reviewed_by_reconciliation_rules,,yield management systems – yieldWerx,Member business,member_directory_requires_farm_operation_review,TX,Collin,48085,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=yieldWerx+Suite+200+8105+Rasor+Blvd+Plano%2C+TX+75024%2C+Plano%2C+TX%2C+75024&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Plano,75024,"yieldWerx Suite 200 8105 Rasor Blvd Plano, TX 75024",,,member_public_business_address_or_city,internal_source_value,,,,internal_source_value,"yieldWerx’s yield management systems and software are designed to help companies in a variety of industries, including semiconductors, electronics, and solar power. The software can be customized to meet the specific needs of each company and can be integrated with other systems to provide a comprehensive view of the manufacturing process. yieldWerx’s software uses advanced algorithms to analyze data from sensors, equipment, and other sources to identify patterns and trends in the manufacturing process. The software then provides real-time feedback to operators and managers, allowing them to make adjustments to improve yield and reduce waste.",Shop Texas Farms member,,,,,True,,,,,,,,,,2,Shop Texas Farms — member business directory,https://shoptexasfarms.com/business-directory/entry/4kkfz/,4kkfz,D,2026-07-15,staged_pending_rules,"yieldWerx’s yield management systems and software are designed to help companies in a variety of industries, including semiconductors, electronics, and solar power. The software can be customized to meet the specific needs of each company and can be integrated with other systems to provide a comprehensive view of the manufacturing process. yieldWerx’s software uses advanced algorithms to analyze data from sensors, equipment, and other sources to identify patterns and trends in the manufacturing process. The software then provides real-time feedback to operators and managers, allowing them to make adjustments to improve yield and reduce waste."
txobs_7be57844500070a82083,yoes peach orchard,source_unique_name,,Yoes Peach Orchard,U-pick operation,farm_activity_confirmed_by_directory,TX,Brown,48049,https://www.pickyourown.org/TXabilene.htm,May,76857,15825 N highway 183,,,public_directory_address,internal_source_value,,,,internal_source_value,"2025 permanently closed, peaches,",U-pick; agritourism,,,,,True,,,,True,,,,,,3,PickYourOwn — Abilene,https://www.pickyourown.org/TXabilene.htm,1,F,2026-07-15,excluded_explicitly_closed,"Yoes Peach Orchard - 2025 permanently closed, peaches, | 15825 N highway 183, May, TX 76857. Open: UPDATE for 2025: They are permanently closed (UPDATED: July 23, 2025) | "
